Longitude[deg], Latitude[deg], Radiance
24.725300 -0.656600 0.090482
24.735300 -0.657000 0.111159
24.746599 -0.657400 0.100821
24.756500 -0.657800 0.105990
24.766300 -0.658200 0.105990
24.777500 -0.658600 0.121498
24.787399 -0.659000 0.105990
24.798698 -0.659400 0.116329
24.808599 -0.659800 0.121498
24.818600 -0.660200 0.116329
24.828600 -0.660600 0.105990
24.840000 -0.661000 0.100821
24.849899 -0.661400 0.121498
24.859900 -0.661800 0.121498
24.869900 -0.662200 0.111159
24.881300 -0.662600 0.116329
24.891199 -0.663000 0.116329
24.902599 -0.663400 0.126667
24.912600 -0.663800 0.131836
24.588799 -0.663200 0.090482
24.605900 -0.663700 0.085313
24.611500 -0.664000 0.090482
24.621500 -0.664400 0.085313
24.632799 -0.664800 0.085313
24.641399 -0.665200 0.090482
24.652699 -0.665600 0.095651
24.662699 -0.666000 0.085313
24.672600 -0.666400 0.100821
24.684000 -0.666800 0.095651
24.693899 -0.667200 0.095651
24.703899 -0.667600 0.100821
24.715199 -0.668000 0.095651
24.725199 -0.668400 0.111159
24.736500 -0.668800 0.105990
24.746500 -0.669200 0.105990
24.756300 -0.669600 0.105990
24.767500 -0.670000 0.116329
24.777399 -0.670400 0.105990
24.787199 -0.670700 0.111159
24.797199 -0.671100 0.121498
24.808500 -0.671500 0.116329
24.818499 -0.671900 0.111159
24.828499 -0.672300 0.111159
24.838499 -0.672700 0.116329
24.849800 -0.673100 0.105990
24.859798 -0.673500 0.126667
24.869799 -0.673900 0.111159
24.881100 -0.674300 0.116329
24.891100 -0.674700 0.111159
24.902500 -0.675100 0.111159
24.912498 -0.675500 0.116329
24.590099 -0.675000 0.105990
24.605700 -0.675400 0.100821
24.611399 -0.675800 0.105990
24.621300 -0.676200 0.100821
24.631199 -0.676600 0.100821
24.641199 -0.676900 0.095651
24.652500 -0.677400 0.100821
24.662498 -0.677700 0.100821
24.672400 -0.678100 0.100821
24.683800 -0.678500 0.090482
24.693800 -0.678900 0.090482
24.703699 -0.679300 0.100821
24.715099 -0.679700 0.121498
24.726398 -0.680100 0.105990
24.734900 -0.680500 0.105990
24.746300 -0.680900 0.105990
24.756100 -0.681300 0.100821
24.767399 -0.681700 0.121498
24.777199 -0.682100 0.085313
24.787100 -0.682500 0.131836
24.797100 -0.682900 0.105990
24.808399 -0.683300 0.111159
24.818399 -0.683700 0.131836
24.829800 -0.684100 0.126667
24.839800 -0.684500 0.121498
24.849699 -0.684900 0.142175
24.861099 -0.685300 0.121498
24.871099 -0.685700 0.121498
24.880999 -0.686100 0.116329
24.890999 -0.686400 0.111159
24.900900 -0.686800 0.111159
24.912300 -0.687200 0.121498
24.589899 -0.686700 0.090482
24.605499 -0.687200 0.095651
24.611198 -0.687500 0.095651
24.621099 -0.687900 0.095651
24.632500 -0.688300 0.080144
24.640999 -0.688700 0.116329
24.652399 -0.689100 0.085313
24.662300 -0.689500 0.095651
24.672298 -0.689900 0.085313
24.683599 -0.690300 0.095651
24.693600 -0.690700 0.100821
24.705000 -0.691100 0.100821
24.714899 -0.691500 0.105990
24.724800 -0.691900 0.105990
24.734600 -0.692300 0.100821
24.745899 -0.692700 0.105990
24.755800 -0.693100 0.116329
24.767199 -0.693500 0.105990
24.777100 -0.693800 0.121498
24.786999 -0.694200 0.105990
24.796999 -0.694600 0.116329
24.808300 -0.695000 0.111159
24.818300 -0.695400 0.121498
24.828299 -0.695800 0.126667
24.839699 -0.696200 0.111159
24.849600 -0.696600 0.111159
24.859600 -0.697000 0.121498
24.870899 -0.697400 0.121498
24.880899 -0.697800 0.121498
24.890799 -0.698200 0.111159
24.902199 -0.698600 0.100821
24.912199 -0.699000 0.095651
24.589699 -0.698500 0.090482
24.605299 -0.698900 0.095651
24.611000 -0.699300 0.100821
24.620899 -0.699700 0.095651
24.632299 -0.700100 0.100821
24.642199 -0.700400 0.105990
24.652199 -0.700800 0.095651
24.662100 -0.701200 0.095651
24.673500 -0.701600 0.105990
24.683399 -0.702000 0.105990
24.693399 -0.702400 0.105990
24.703299 -0.702800 0.100821
24.714699 -0.703200 0.100821
24.724499 -0.703600 0.095651
24.734400 -0.704000 0.105990
24.745600 -0.704400 0.105990
24.755600 -0.704800 0.116329
24.765499 -0.705200 0.111159
24.776899 -0.705600 0.126667
24.786900 -0.706000 0.126667
24.798300 -0.706400 0.111159
24.808199 -0.706800 0.126667
24.818199 -0.707200 0.111159
24.828199 -0.707600 0.116329
24.839499 -0.708000 0.121498
24.849499 -0.708400 0.116329
24.859499 -0.708700 0.126667
24.869400 -0.709100 0.116329
24.880800 -0.709500 0.116329
24.890699 -0.709900 0.111159
24.900700 -0.710300 0.105990
24.912199 -0.710700 0.116329
24.588099 -0.710200 0.090562
24.605099 -0.710700 0.106070
24.610800 -0.711000 0.095731
24.620800 -0.711400 0.095731
24.632200 -0.711800 0.111239
24.640699 -0.712200 0.106070
24.651999 -0.712600 0.106070
24.661900 -0.713000 0.100900
24.671799 -0.713400 0.080223
24.683100 -0.713800 0.100900
24.692999 -0.714200 0.106070
24.702900 -0.714600 0.111239
24.714300 -0.715000 0.116408
24.724199 -0.715300 0.116408
24.734098 -0.715700 0.100900
24.745499 -0.716100 0.106070
24.755400 -0.716500 0.121577
24.766800 -0.716900 0.106070
24.776800 -0.717300 0.116408
24.786699 -0.717700 0.111239
24.796700 -0.718100 0.121577
24.808100 -0.718500 0.106070
24.817999 -0.718900 0.121577
24.827999 -0.719300 0.116408
24.837999 -0.719700 0.137085
24.849298 -0.720100 0.106070
24.859299 -0.720500 0.137085
24.870699 -0.720900 0.131916
24.880699 -0.721300 0.116408
24.890699 -0.721700 0.121577
24.902100 -0.722100 0.137085
24.912100 -0.722500 0.121577
24.589300 -0.721900 0.106150
24.605000 -0.722400 0.111320
24.610699 -0.722700 0.090643
24.620600 -0.723100 0.100981
24.632099 -0.723500 0.106150
24.642000 -0.723900 0.106150
24.651899 -0.724300 0.100981
24.661699 -0.724700 0.111320
24.672998 -0.725100 0.106150
24.682800 -0.725500 0.100981
24.691200 -0.725900 0.106150
24.702599 -0.726300 0.111320
24.713999 -0.726700 0.111320
24.723900 -0.727100 0.106150
24.733900 -0.727500 0.116489
24.745300 -0.727900 0.111320
24.755299 -0.728300 0.100981
24.766699 -0.728700 0.095812
24.776600 -0.729100 0.116489
24.786600 -0.729500 0.116489
24.796598 -0.729900 0.126827
24.807899 -0.730300 0.116489
24.817900 -0.730700 0.121658
24.827900 -0.731000 0.116489
24.839300 -0.731400 0.131997
24.849199 -0.731800 0.126827
24.859200 -0.732200 0.111320
24.870600 -0.732600 0.116489
24.880600 -0.733000 0.131997
24.890600 -0.733400 0.121658
24.902100 -0.733800 0.121658
24.912100 -0.734200 0.126827
24.589100 -0.733700 0.095891
24.604799 -0.734100 0.090722
24.610498 -0.734500 0.101061
24.620499 -0.734900 0.106230
24.631899 -0.735300 0.095891
24.640400 -0.735700 0.101061
24.651699 -0.736100 0.101061
24.661600 -0.736500 0.095891
24.671400 -0.736800 0.095891
24.682699 -0.737200 0.095891
24.692499 -0.737600 0.090722
24.702499 -0.738000 0.106230
24.713799 -0.738400 0.106230
24.723799 -0.738800 0.106230
24.735199 -0.739200 0.101061
24.745199 -0.739600 0.095891
24.755100 -0.740000 0.101061
24.765099 -0.740400 0.095891
24.776499 -0.740800 0.111399
24.786499 -0.741200 0.116568
24.796400 -0.741600 0.101061
24.806400 -0.742000 0.101061
24.817799 -0.742400 0.121738
24.827799 -0.742800 0.126907
24.839199 -0.743200 0.116568
24.849199 -0.743600 0.126907
24.859098 -0.744000 0.116568
24.870499 -0.744400 0.116568
24.880499 -0.744800 0.132076
24.892000 -0.745200 0.126907
24.901999 -0.745600 0.116568
24.911999 -0.746000 0.116568
24.588999 -0.745400 0.101141
24.604599 -0.745900 0.101141
24.610300 -0.746200 0.106311
24.620300 -0.746600 0.090803
24.630199 -0.747000 0.101141
24.640200 -0.747400 0.095972
24.651499 -0.747800 0.111480
24.661400 -0.748200 0.101141
24.671299 -0.748600 0.095972
24.682600 -0.749000 0.095972
24.692499 -0.749400 0.106311
24.703800 -0.749800 0.116649
24.713699 -0.750200 0.126988
24.723700 -0.750600 0.095972
24.733599 -0.751000 0.111480
24.744999 -0.751400 0.116649
24.754999 -0.751800 0.121818
24.764999 -0.752100 0.111480
24.776400 -0.752600 0.137326
24.786299 -0.752900 0.121818
24.796299 -0.753300 0.111480
24.807699 -0.753700 0.126988
24.817699 -0.754100 0.116649
24.827700 -0.754500 0.121818
24.839100 -0.754900 0.132157
24.849100 -0.755300 0.126988
24.858999 -0.755700 0.137326
24.868999 -0.756100 0.142495
24.880400 -0.756500 0.132157
24.890400 -0.756900 0.121818
24.901899 -0.757300 0.126988
24.911900 -0.757700 0.137326
24.587399 -0.757100 0.090882
24.604399 -0.757600 0.090882
24.610100 -0.758000 0.106390
24.620100 -0.758300 0.096052
24.631399 -0.758800 0.085713
24.639999 -0.759100 0.075375
24.651400 -0.759500 0.121898
24.661299 -0.759900 0.116729
24.671200 -0.760300 0.096052
24.682499 -0.760700 0.101221
24.692499 -0.761100 0.106390
24.702400 -0.761500 0.101221
24.713600 -0.761900 0.085713
24.723499 -0.762300 0.111559
24.733500 -0.762700 0.111559
24.744900 -0.763100 0.127067
24.754900 -0.763500 0.116729
24.766300 -0.763900 0.116729
24.776199 -0.764300 0.116729
24.786200 -0.764700 0.116729
24.797600 -0.765100 0.127067
24.807600 -0.765500 0.127067
24.817600 -0.765900 0.111559
24.827599 -0.766300 0.116729
24.837500 -0.766700 0.121898
24.848900 -0.767100 0.121898
24.858900 -0.767500 0.137406
24.868900 -0.767800 0.132236
24.880299 -0.768200 0.121898
24.890299 -0.768600 0.101221
24.901800 -0.769000 0.132236
24.911798 -0.769400 0.127067
24.588600 -0.768900 0.106471
24.604300 -0.769300 0.101302
24.609999 -0.769700 0.090963
24.619900 -0.770100 0.090963
24.631300 -0.770500 0.101302
24.641300 -0.770900 0.090963
24.651199 -0.771300 0.090963
24.661200 -0.771700 0.085794
24.671099 -0.772100 0.101302
24.682499 -0.772500 0.101302
24.692400 -0.772900 0.106471
24.703699 -0.773300 0.111640
24.713499 -0.773700 0.096132
24.723299 -0.774000 0.121979
24.734699 -0.774400 0.116809
24.744699 -0.774800 0.116809
24.754700 -0.775200 0.116809
24.764700 -0.775600 0.116809
24.776100 -0.776000 0.116809
24.786098 -0.776400 0.106471
24.796099 -0.776800 0.116809
24.807499 -0.777200 0.121979
24.817499 -0.777600 0.127148
24.828899 -0.778000 0.121979
24.838900 -0.778400 0.127148
24.848799 -0.778800 0.121979
24.858799 -0.779200 0.142656
24.868799 -0.779600 0.111640
24.880299 -0.780000 0.121979
24.890299 -0.780400 0.137486
24.900299 -0.780800 0.127148
24.911699 -0.781200 0.127148
24.588400 -0.780600 0.096212
24.604099 -0.781100 0.091043
24.609798 -0.781400 0.106550
24.619699 -0.781800 0.111720
24.631100 -0.782200 0.101381
24.641100 -0.782600 0.096212
24.651100 -0.783000 0.096212
24.660999 -0.783400 0.091043
24.671000 -0.783800 0.096212
24.682400 -0.784200 0.091043
24.692400 -0.784600 0.101381
24.702200 -0.785000 0.106550
24.713499 -0.785400 0.106550
24.723299 -0.785800 0.111720
24.734600 -0.786200 0.137566
24.744600 -0.786600 0.096212
24.754599 -0.787000 0.111720
24.764599 -0.787400 0.132397
24.775999 -0.787800 0.111720
24.785999 -0.788200 0.106550
24.797400 -0.788600 0.127227
24.805899 -0.788900 0.116889
24.817299 -0.789300 0.122058
24.827299 -0.789700 0.116889
24.838799 -0.790100 0.132397
24.848799 -0.790500 0.116889
24.858700 -0.790900 0.122058
24.870199 -0.791300 0.142735
24.880199 -0.791700 0.142735
24.890200 -0.792100 0.137566
24.901699 -0.792500 0.122058
24.911699 -0.792900 0.132397
24.586800 -0.792300 0.096293
24.603899 -0.792800 0.096293
24.609600 -0.793200 0.091123
24.619600 -0.793600 0.096293
24.629499 -0.793900 0.101462
24.640900 -0.794400 0.096293
24.650900 -0.794700 0.101462
24.660900 -0.795100 0.096293
24.670898 -0.795500 0.106631
24.682299 -0.795900 0.106631
24.692200 -0.796300 0.106631
24.703600 -0.796700 0.106631
24.713299 -0.797100 0.101462
24.723099 -0.797500 0.101462
24.733000 -0.797900 0.096293
24.744400 -0.798300 0.101462
24.755800 -0.798700 0.116970
24.764399 -0.799100 0.111800
24.775799 -0.799500 0.122139
24.785799 -0.799900 0.111800
24.797199 -0.800300 0.127308
24.807199 -0.800700 0.127308
24.817200 -0.801100 0.106631
24.827200 -0.801500 0.122139
24.837200 -0.801900 0.132477
24.848700 -0.802300 0.137647
24.858700 -0.802700 0.116970
24.870100 -0.803100 0.142816
24.878700 -0.803400 0.142816
24.890200 -0.803800 0.137647
24.901600 -0.804300 0.122139
24.911600 -0.804600 0.122139
24.588099 -0.804100 0.101541
24.603699 -0.804500 0.086034
24.609400 -0.804900 0.080864
24.619400 -0.805300 0.086034
24.630800 -0.805700 0.096372
24.640799 -0.806100 0.096372
24.649300 -0.806500 0.101541
24.660700 -0.806900 0.096372
24.672100 -0.807300 0.101541
24.682100 -0.807700 0.106711
24.692099 -0.808100 0.111880
24.703400 -0.808500 0.122218
24.713099 -0.808900 0.106711
24.723000 -0.809200 0.106711
24.734299 -0.809700 0.106711
24.744299 -0.810000 0.106711
24.754299 -0.810400 0.096372
24.764299 -0.810800 0.127388
24.775700 -0.811200 0.127388
24.785700 -0.811600 0.122218
24.795700 -0.812000 0.132557
24.805700 -0.812400 0.122218
24.817099 -0.812800 0.117049
24.827099 -0.813200 0.137726
24.838600 -0.813600 0.132557
24.848598 -0.814000 0.132557
24.858599 -0.814400 0.137726
24.870100 -0.814800 0.137726
24.880100 -0.815200 0.148065
24.890099 -0.815600 0.148065
24.900099 -0.816000 0.132557
24.911600 -0.816400 0.127388
24.587900 -0.815800 0.096453
24.603600 -0.816300 0.096453
24.609299 -0.816600 0.101622
24.619200 -0.817000 0.096453
24.630600 -0.817400 0.091284
24.640600 -0.817800 0.091284
24.650599 -0.818200 0.111961
24.660599 -0.818600 0.091284
24.670599 -0.819000 0.096453
24.681999 -0.819400 0.111961
24.691900 -0.819800 0.101622
24.703299 -0.820200 0.117130
24.712999 -0.820600 0.117130
24.722799 -0.821000 0.122299
24.734200 -0.821400 0.122299
24.744099 -0.821800 0.122299
24.754099 -0.822200 0.111961
24.764099 -0.822600 0.122299
24.775599 -0.823000 0.122299
24.785599 -0.823400 0.122299
24.795599 -0.823700 0.122299
24.806999 -0.824200 0.153315
24.817099 -0.824500 0.117130
24.827099 -0.824900 0.127468
24.838499 -0.825300 0.122299
24.848499 -0.825700 0.127468
24.858599 -0.826100 0.137807
24.869999 -0.826500 0.137807
24.879999 -0.826900 0.132638
24.889999 -0.827300 0.132638
24.901499 -0.827700 0.142976
24.911499 -0.828100 0.132638
24.586300 -0.827500 0.086194
24.603399 -0.828000 0.096532
24.609098 -0.828400 0.086194
24.619099 -0.828800 0.096532
24.629099 -0.829100 0.086194
24.639000 -0.829500 0.106871
24.650400 -0.829900 0.091363
24.660398 -0.830300 0.106871
24.670399 -0.830700 0.091363
24.681799 -0.831100 0.117209
24.691799 -0.831500 0.117209
24.701700 -0.831900 0.091363
24.712900 -0.832300 0.112040
24.722700 -0.832700 0.091363
24.732599 -0.833100 0.112040
24.743999 -0.833500 0.122379
24.754000 -0.833900 0.122379
24.765400 -0.834300 0.122379
24.775499 -0.834700 0.106871
24.785500 -0.835100 0.127548
24.795500 -0.835500 0.137886
24.806900 -0.835900 0.127548
24.816999 -0.836300 0.117209
24.827000 -0.836700 0.117209
24.837000 -0.837100 0.143056
24.848499 -0.837500 0.132717
24.858500 -0.837900 0.122379
24.869900 -0.838300 0.137886
24.879900 -0.838700 0.148225
24.889900 -0.839100 0.143056
24.901400 -0.839500 0.148225
24.911400 -0.839800 0.143056
24.587500 -0.839300 0.106952
24.603199 -0.839700 0.101782
24.608900 -0.840100 0.101782
24.618900 -0.840500 0.101782
24.630299 -0.840900 0.101782
24.638899 -0.841300 0.101782
24.650299 -0.841700 0.091444
24.660299 -0.842100 0.106952
24.670300 -0.842500 0.096613
24.681599 -0.842900 0.091444
24.691599 -0.843300 0.112121
24.702999 -0.843700 0.106952
24.712700 -0.844100 0.112121
24.722599 -0.844400 0.106952
24.733900 -0.844800 0.117290
24.743900 -0.845200 0.101782
24.753899 -0.845600 0.127629
24.763899 -0.846000 0.122459
24.775400 -0.846400 0.117290
24.785398 -0.846800 0.112121
24.795399 -0.847200 0.112121
24.806799 -0.847600 0.122459
24.816900 -0.848000 0.148306
24.826899 -0.848400 0.127629
24.838299 -0.848800 0.148306
24.848400 -0.849200 0.127629
24.858398 -0.849600 0.137967
24.869799 -0.850000 0.112121
24.879900 -0.850400 0.122459
24.889799 -0.850800 0.132798
24.901299 -0.851200 0.132798
24.911299 -0.851600 0.127629
24.587299 -0.851000 0.091523
24.602999 -0.851500 0.101862
24.608700 -0.851800 0.101862
24.618700 -0.852200 0.076016
24.630100 -0.852600 0.107031
24.640099 -0.853000 0.101862
24.650099 -0.853400 0.101862
24.660099 -0.853800 0.101862
24.670099 -0.854200 0.096693
24.681499 -0.854600 0.101862
24.691399 -0.855000 0.117370
24.701399 -0.855400 0.101862
24.712700 -0.855800 0.096693
24.722500 -0.856200 0.096693
24.733799 -0.856600 0.107031
24.743799 -0.857000 0.112200
24.753799 -0.857400 0.112200
24.763800 -0.857800 0.117370
24.775299 -0.858200 0.132877
24.785299 -0.858600 0.122539
24.795300 -0.858900 0.127708
24.806700 -0.859300 0.132877
24.816799 -0.859700 0.127708
24.826799 -0.860100 0.143216
24.838200 -0.860500 0.138047
24.848299 -0.860900 0.143216
24.858299 -0.861300 0.143216
24.868299 -0.861700 0.138047
24.879700 -0.862100 0.117370
24.889700 -0.862500 0.138047
24.899700 -0.862900 0.138047
24.911200 -0.863300 0.127708
24.585699 -0.862700 0.101943
24.602900 -0.863200 0.091604
24.608599 -0.863500 0.096773
24.618599 -0.863900 0.096773
24.628599 -0.864300 0.091604
24.638599 -0.864700 0.107112
24.650000 -0.865100 0.101943
24.660000 -0.865500 0.096773
24.669899 -0.865900 0.101943
24.681299 -0.866300 0.112281
24.691299 -0.866700 0.122620
24.702700 -0.867100 0.107112
24.712599 -0.867500 0.122620
24.722399 -0.867900 0.122620
24.733700 -0.868300 0.107112
24.743700 -0.868700 0.122620
24.753700 -0.869100 0.117450
24.763699 -0.869500 0.117450
24.775099 -0.869900 0.117450
24.785200 -0.870300 0.122620
24.796598 -0.870700 0.127789
24.806700 -0.871100 0.143297
24.816700 -0.871500 0.132958
24.826700 -0.871900 0.143297
24.838099 -0.872300 0.117450
24.848200 -0.872700 0.132958
24.858200 -0.873100 0.132958
24.868200 -0.873400 0.132958
24.879599 -0.873800 0.138127
24.889599 -0.874200 0.153635
24.899599 -0.874600 0.148466
24.911098 -0.875000 0.122620
24.587000 -0.874500 0.107191
24.602699 -0.874900 0.107191
24.608398 -0.875300 0.091684
24.618399 -0.875700 0.086514
24.629799 -0.876100 0.091684
24.638399 -0.876400 0.096853
24.649799 -0.876900 0.107191
24.659800 -0.877200 0.112361
24.669800 -0.877600 0.107191
24.681200 -0.878000 0.107191
24.691200 -0.878400 0.117530
24.701199 -0.878800 0.122699
24.712599 -0.879200 0.117530
24.722500 -0.879600 0.102022
24.732199 -0.880000 0.127868
24.743599 -0.880400 0.138207
24.753599 -0.880800 0.112361
24.764999 -0.881200 0.117530
24.775000 -0.881600 0.122699
24.785099 -0.882000 0.127868
24.795099 -0.882400 0.133038
24.806499 -0.882800 0.133038
24.816599 -0.883200 0.117530
24.826599 -0.883600 0.143376
24.836599 -0.884000 0.133038
24.848099 -0.884400 0.133038
24.858099 -0.884800 0.138207
24.868099 -0.885200 0.127868
24.879499 -0.885600 0.138207
24.889500 -0.886000 0.122699
24.900999 -0.886400 0.127868
24.910999 -0.886800 0.138207
24.586800 -0.886200 0.107232
24.602499 -0.886600 0.122740
24.608200 -0.887000 0.102063
24.618200 -0.887400 0.102063
24.629599 -0.887800 0.102063
24.638199 -0.888200 0.102063
24.649700 -0.888600 0.096893
24.659698 -0.889000 0.127909
24.669600 -0.889400 0.112401
24.681000 -0.889800 0.122740
24.691000 -0.890200 0.122740
24.702400 -0.890600 0.122740
24.712399 -0.891000 0.102063
24.722300 -0.891400 0.127909
24.733599 -0.891800 0.127909
24.743500 -0.892200 0.117570
24.753500 -0.892500 0.138247
24.763500 -0.892900 0.143417
24.774899 -0.893300 0.138247
24.784899 -0.893700 0.122740
24.795000 -0.894100 0.127909
24.805000 -0.894500 0.143417
24.816399 -0.894900 0.148586
24.826500 -0.895300 0.138247
24.837900 -0.895700 0.143417
24.847898 -0.896100 0.169263
24.858000 -0.896500 0.138247
24.869400 -0.896900 0.164094
24.879400 -0.897300 0.143417
24.889399 -0.897700 0.138247
24.900900 -0.898100 0.143417
24.910900 -0.898500 0.138247
24.586599 -0.897900 0.112361
24.602299 -0.898400 0.102022
24.608000 -0.898700 0.117530
24.618000 -0.899100 0.102022
24.629499 -0.899500 0.112361
24.638100 -0.899900 0.117530
24.649500 -0.900300 0.112361
24.659500 -0.900700 0.107191
24.669498 -0.901100 0.117530
24.680799 -0.901500 0.112361
24.690800 -0.901900 0.112361
24.702200 -0.902300 0.107191
24.712099 -0.902700 0.133038
24.722000 -0.903100 0.133038
24.731998 -0.903500 0.112361
24.743399 -0.903900 0.138207
24.753399 -0.904300 0.127868
24.764799 -0.904700 0.117530
24.774799 -0.905100 0.143376
24.784800 -0.905500 0.153715
